"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2020-12-06","15_64",15,64,"east_of_england",4,46,"roche_n"
"2020-12-12","15_64",15,64,"east_of_england",0,3,"roche_n"
"2020-12-14","15_64",15,64,"east_of_england",13,214,"roche_n"
"2020-12-19","15_64",15,64,"east_of_england",4,99,"roche_n"
"2020-12-20","15_64",15,64,"east_of_england",9,151,"roche_n"
"2020-12-31","15_64",15,64,"east_of_england",3,13,"roche_n"
"2021-01-04","15_64",15,64,"east_of_england",18,219,"roche_n"
"2021-01-10","15_64",15,64,"east_of_england",1,6,"roche_n"
"2021-01-11","15_64",15,64,"east_of_england",27,237,"roche_n"
"2021-01-16","15_64",15,64,"east_of_england",7,126,"roche_n"
"2021-01-17","15_64",15,64,"east_of_england",17,181,"roche_n"
"2021-01-24","15_64",15,64,"east_of_england",1,4,"roche_n"
"2021-01-25","15_64",15,64,"east_of_england",14,245,"roche_n"
"2021-01-31","15_64",15,64,"east_of_england",24,187,"roche_n"
"2021-02-01","15_64",15,64,"east_of_england",1,3,"roche_n"
"2021-02-06","15_64",15,64,"east_of_england",16,130,"roche_n"
"2021-02-07","15_64",15,64,"east_of_england",18,116,"roche_n"
"2021-02-13","15_64",15,64,"east_of_england",19,125,"roche_n"
"2021-02-14","15_64",15,64,"east_of_england",17,117,"roche_n"
"2021-02-21","15_64",15,64,"east_of_england",0,2,"roche_n"
"2021-02-22","15_64",15,64,"east_of_england",22,216,"roche_n"
"2021-02-26","15_64",15,64,"east_of_england",0,6,"roche_n"
"2021-02-28","15_64",15,64,"east_of_england",36,229,"roche_n"
"2021-03-01","15_64",15,64,"east_of_england",0,1,"roche_n"
"2021-03-07","15_64",15,64,"east_of_england",11,49,"roche_n"
"2021-03-08","15_64",15,64,"east_of_england",35,236,"roche_n"
"2021-03-14","15_64",15,64,"east_of_england",1,6,"roche_n"
"2021-03-15","15_64",15,64,"east_of_england",20,233,"roche_n"
"2021-03-19","15_64",15,64,"east_of_england",0,1,"roche_n"
"2021-03-21","15_64",15,64,"east_of_england",0,6,"roche_n"
"2021-03-22","15_64",15,64,"east_of_england",19,226,"roche_n"
"2021-03-26","15_64",15,64,"east_of_england",26,238,"roche_n"
"2021-03-27","15_64",15,64,"east_of_england",1,5,"roche_n"
"2021-03-29","15_64",15,64,"east_of_england",0,8,"roche_n"
"2021-03-30","15_64",15,64,"east_of_england",1,5,"roche_n"
"2021-03-31","15_64",15,64,"east_of_england",24,176,"roche_n"
"2021-04-09","15_64",15,64,"east_of_england",27,182,"roche_n"
"2021-04-17","15_64",15,64,"east_of_england",1,27,"roche_n"
"2021-04-18","15_64",15,64,"east_of_england",1,2,"roche_n"
"2021-04-19","15_64",15,64,"east_of_england",35,222,"roche_n"
"2021-04-25","15_64",15,64,"east_of_england",1,5,"roche_n"
"2021-04-26","15_64",15,64,"east_of_england",12,125,"roche_n"
"2021-04-30","15_64",15,64,"east_of_england",0,1,"roche_n"
"2021-05-02","15_64",15,64,"east_of_england",32,177,"roche_n"
"2021-05-03","15_64",15,64,"east_of_england",11,56,"roche_n"
"2021-05-09","15_64",15,64,"east_of_england",25,131,"roche_n"
"2021-05-10","15_64",15,64,"east_of_england",22,113,"roche_n"
"2021-05-16","15_64",15,64,"east_of_england",20,110,"roche_n"
"2021-05-17","15_64",15,64,"east_of_england",13,124,"roche_n"
"2021-05-23","15_64",15,64,"east_of_england",22,119,"roche_n"
"2021-05-24","15_64",15,64,"east_of_england",11,110,"roche_n"
"2021-05-30","15_64",15,64,"east_of_england",20,137,"roche_n"
"2021-05-31","15_64",15,64,"east_of_england",15,117,"roche_n"
"2021-06-06","15_64",15,64,"east_of_england",15,109,"roche_n"
"2021-06-07","15_64",15,64,"east_of_england",17,101,"roche_n"
"2021-06-13","15_64",15,64,"east_of_england",16,103,"roche_n"
"2021-06-14","15_64",15,64,"east_of_england",8,108,"roche_n"
"2021-06-18","15_64",15,64,"east_of_england",3,20,"roche_n"
"2021-06-20","15_64",15,64,"east_of_england",18,134,"roche_n"
"2021-06-21","15_64",15,64,"east_of_england",23,105,"roche_n"
"2021-06-27","15_64",15,64,"east_of_england",28,114,"roche_n"
"2021-06-28","15_64",15,64,"east_of_england",26,125,"roche_n"
"2021-07-02","15_64",15,64,"east_of_england",17,210,"roche_n"
"2021-07-07","15_64",15,64,"east_of_england",29,208,"roche_n"
"2021-07-11","15_64",15,64,"east_of_england",1,3,"roche_n"
"2021-07-14","15_64",15,64,"east_of_england",0,1,"roche_n"
"2021-07-16","15_64",15,64,"east_of_england",33,237,"roche_n"
"2021-07-19","15_64",15,64,"east_of_england",7,22,"roche_n"
"2021-07-22","15_64",15,64,"east_of_england",24,193,"roche_n"
"2021-07-26","15_64",15,64,"east_of_england",13,42,"roche_n"
"2021-07-30","15_64",15,64,"east_of_england",28,245,"roche_n"
"2021-08-04","15_64",15,64,"east_of_england",1,3,"roche_n"
"2021-08-06","15_64",15,64,"east_of_england",26,197,"roche_n"
"2021-08-16","15_64",15,64,"east_of_england",45,231,"roche_n"
"2021-08-18","15_64",15,64,"east_of_england",30,246,"roche_n"
"2021-08-27","15_64",15,64,"east_of_england",1,5,"roche_n"
"2021-08-29","15_64",15,64,"east_of_england",24,124,"roche_n"
"2021-08-30","15_64",15,64,"east_of_england",12,114,"roche_n"
"2021-09-03","15_64",15,64,"east_of_england",45,226,"roche_n"
"2021-09-06","15_64",15,64,"east_of_england",3,6,"roche_n"
"2021-09-10","15_64",15,64,"east_of_england",39,239,"roche_n"
"2021-09-20","15_64",15,64,"east_of_england",41,210,"roche_n"
"2021-09-21","15_64",15,64,"east_of_england",2,7,"roche_n"
"2021-09-27","15_64",15,64,"east_of_england",0,2,"roche_n"
"2021-09-28","15_64",15,64,"east_of_england",37,210,"roche_n"
"2021-10-01","15_64",15,64,"east_of_england",30,216,"roche_n"
"2021-10-08","15_64",15,64,"east_of_england",32,215,"roche_n"
"2021-10-15","15_64",15,64,"east_of_england",1,9,"roche_n"
"2021-10-17","15_64",15,64,"east_of_england",5,29,"roche_n"
"2021-10-18","15_64",15,64,"east_of_england",44,230,"roche_n"
"2021-10-19","15_64",15,64,"east_of_england",6,43,"roche_n"
"2021-10-20","15_64",15,64,"east_of_england",2,25,"roche_n"
"2021-10-21","15_64",15,64,"east_of_england",28,245,"roche_n"
"2021-10-24","15_64",15,64,"east_of_england",0,2,"roche_n"
"2021-10-26","15_64",15,64,"east_of_england",2,8,"roche_n"
"2021-10-27","15_64",15,64,"east_of_england",33,236,"roche_n"
"2021-10-28","15_64",15,64,"east_of_england",0,5,"roche_n"
"2021-10-29","15_64",15,64,"east_of_england",2,19,"roche_n"
"2021-11-03","15_64",15,64,"east_of_england",26,115,"roche_n"
"2021-11-05","15_64",15,64,"east_of_england",35,162,"roche_n"
"2021-11-07","15_64",15,64,"east_of_england",2,4,"roche_n"
"2021-11-08","15_64",15,64,"east_of_england",1,28,"roche_n"
"2021-11-10","15_64",15,64,"east_of_england",3,12,"roche_n"
"2021-11-11","15_64",15,64,"east_of_england",0,4,"roche_n"
"2021-11-12","15_64",15,64,"east_of_england",45,250,"roche_n"
"2021-11-16","15_64",15,64,"east_of_england",0,2,"roche_n"
"2021-11-18","15_64",15,64,"east_of_england",54,247,"roche_n"
"2021-11-26","15_64",15,64,"east_of_england",46,221,"roche_n"
"2021-11-28","15_64",15,64,"east_of_england",1,2,"roche_n"
"2021-12-06","15_64",15,64,"east_of_england",0,4,"roche_n"
"2021-12-07","15_64",15,64,"east_of_england",45,213,"roche_n"
"2021-12-08","15_64",15,64,"east_of_england",48,233,"roche_n"
"2021-12-15","15_64",15,64,"east_of_england",20,112,"roche_n"
"2021-12-31","15_64",15,64,"east_of_england",35,201,"roche_n"
"2022-01-04","15_64",15,64,"east_of_england",5,12,"roche_n"
"2022-01-07","15_64",15,64,"east_of_england",0,1,"roche_n"
"2022-01-10","15_64",15,64,"east_of_england",1,1,"roche_n"
"2022-01-11","15_64",15,64,"east_of_england",43,233,"roche_n"
"2022-01-12","15_64",15,64,"east_of_england",1,1,"roche_n"
"2022-01-14","15_64",15,64,"east_of_england",55,231,"roche_n"
"2022-01-20","15_64",15,64,"east_of_england",51,173,"roche_n"
"2022-01-27","15_64",15,64,"east_of_england",69,244,"roche_n"
"2022-01-31","15_64",15,64,"east_of_england",1,7,"roche_n"
"2022-02-03","15_64",15,64,"east_of_england",63,231,"roche_n"
"2022-02-11","15_64",15,64,"east_of_england",68,236,"roche_n"
"2022-02-13","15_64",15,64,"east_of_england",7,15,"roche_n"
"2022-02-17","15_64",15,64,"east_of_england",73,222,"roche_n"
"2022-02-19","15_64",15,64,"east_of_england",7,18,"roche_n"
"2020-11-25","15_64",15,64,"midlands",0,3,"roche_n"
"2020-11-26","15_64",15,64,"midlands",1,6,"roche_n"
"2020-11-27","15_64",15,64,"midlands",2,53,"roche_n"
"2020-11-30","15_64",15,64,"midlands",4,131,"roche_n"
"2020-12-03","15_64",15,64,"midlands",0,2,"roche_n"
"2020-12-04","15_64",15,64,"midlands",0,3,"roche_n"
"2020-12-07","15_64",15,64,"midlands",25,236,"roche_n"
"2020-12-11","15_64",15,64,"midlands",2,18,"roche_n"
"2020-12-12","15_64",15,64,"midlands",21,129,"roche_n"
"2020-12-13","15_64",15,64,"midlands",11,120,"roche_n"
"2020-12-16","15_64",15,64,"midlands",2,38,"roche_n"
"2020-12-17","15_64",15,64,"midlands",0,1,"roche_n"
"2020-12-18","15_64",15,64,"midlands",32,246,"roche_n"
"2020-12-20","15_64",15,64,"midlands",0,1,"roche_n"
"2020-12-30","15_64",15,64,"midlands",1,4,"roche_n"
"2020-12-31","15_64",15,64,"midlands",0,4,"roche_n"
"2021-01-03","15_64",15,64,"midlands",31,242,"roche_n"
"2021-01-04","15_64",15,64,"midlands",2,9,"roche_n"
"2021-01-08","15_64",15,64,"midlands",33,235,"roche_n"
"2021-01-11","15_64",15,64,"midlands",0,1,"roche_n"
"2021-01-15","15_64",15,64,"midlands",2,12,"roche_n"
"2021-01-16","15_64",15,64,"midlands",1,3,"roche_n"
"2021-01-17","15_64",15,64,"midlands",1,3,"roche_n"
"2021-01-18","15_64",15,64,"midlands",27,250,"roche_n"
"2021-01-21","15_64",15,64,"midlands",1,2,"roche_n"
"2021-01-22","15_64",15,64,"midlands",0,8,"roche_n"
"2021-01-25","15_64",15,64,"midlands",21,191,"roche_n"
"2021-01-29","15_64",15,64,"midlands",0,1,"roche_n"
"2021-01-31","15_64",15,64,"midlands",1,1,"roche_n"
"2021-02-01","15_64",15,64,"midlands",32,229,"roche_n"
"2021-02-04","15_64",15,64,"midlands",0,1,"roche_n"
"2021-02-05","15_64",15,64,"midlands",0,1,"roche_n"
"2021-02-06","15_64",15,64,"midlands",0,2,"roche_n"
"2021-02-08","15_64",15,64,"midlands",26,135,"roche_n"
"2021-02-12","15_64",15,64,"midlands",0,1,"roche_n"
"2021-02-14","15_64",15,64,"midlands",0,1,"roche_n"
"2021-02-15","15_64",15,64,"midlands",42,244,"roche_n"
"2021-02-19","15_64",15,64,"midlands",6,41,"roche_n"
"2021-02-22","15_64",15,64,"midlands",31,243,"roche_n"
"2021-02-25","15_64",15,64,"midlands",2,15,"roche_n"
"2021-02-26","15_64",15,64,"midlands",7,39,"roche_n"
"2021-03-01","15_64",15,64,"midlands",43,232,"roche_n"
"2021-03-05","15_64",15,64,"midlands",0,1,"roche_n"
"2021-03-08","15_64",15,64,"midlands",31,207,"roche_n"
"2021-03-12","15_64",15,64,"midlands",0,2,"roche_n"
"2021-03-13","15_64",15,64,"midlands",24,128,"roche_n"
"2021-03-15","15_64",15,64,"midlands",12,94,"roche_n"
"2021-03-19","15_64",15,64,"midlands",4,67,"roche_n"
"2021-03-21","15_64",15,64,"midlands",15,119,"roche_n"
"2021-03-22","15_64",15,64,"midlands",17,110,"roche_n"
"2021-03-25","15_64",15,64,"midlands",0,1,"roche_n"
"2021-03-26","15_64",15,64,"midlands",0,6,"roche_n"
"2021-03-27","15_64",15,64,"midlands",28,121,"roche_n"
"2021-03-29","15_64",15,64,"midlands",23,118,"roche_n"
"2021-03-30","15_64",15,64,"midlands",36,193,"roche_n"
"2021-03-31","15_64",15,64,"midlands",3,21,"roche_n"
"2021-04-01","15_64",15,64,"midlands",5,16,"roche_n"
"2021-04-02","15_64",15,64,"midlands",1,24,"roche_n"
"2021-04-08","15_64",15,64,"midlands",1,12,"roche_n"
"2021-04-09","15_64",15,64,"midlands",66,219,"roche_n"
"2021-04-15","15_64",15,64,"midlands",0,1,"roche_n"
"2021-04-16","15_64",15,64,"midlands",1,3,"roche_n"
"2021-04-19","15_64",15,64,"midlands",35,225,"roche_n"
"2021-04-22","15_64",15,64,"midlands",3,10,"roche_n"
"2021-04-23","15_64",15,64,"midlands",7,45,"roche_n"
"2021-04-24","15_64",15,64,"midlands",27,126,"roche_n"
"2021-04-26","15_64",15,64,"midlands",47,252,"roche_n"
"2021-04-30","15_64",15,64,"midlands",5,50,"roche_n"
"2021-05-02","15_64",15,64,"midlands",25,122,"roche_n"
"2021-05-03","15_64",15,64,"midlands",33,120,"roche_n"
"2021-05-05","15_64",15,64,"midlands",1,5,"roche_n"
"2021-05-06","15_64",15,64,"midlands",1,9,"roche_n"
"2021-05-09","15_64",15,64,"midlands",0,1,"roche_n"
"2021-05-10","15_64",15,64,"midlands",35,240,"roche_n"
"2021-05-14","15_64",15,64,"midlands",1,5,"roche_n"
"2021-05-16","15_64",15,64,"midlands",12,130,"roche_n"
"2021-05-17","15_64",15,64,"midlands",16,112,"roche_n"
"2021-05-21","15_64",15,64,"midlands",2,5,"roche_n"
"2021-05-24","15_64",15,64,"midlands",34,235,"roche_n"
"2021-05-27","15_64",15,64,"midlands",0,1,"roche_n"
"2021-05-28","15_64",15,64,"midlands",0,12,"roche_n"
"2021-05-30","15_64",15,64,"midlands",17,87,"roche_n"
"2021-05-31","15_64",15,64,"midlands",27,106,"roche_n"
"2021-06-03","15_64",15,64,"midlands",1,3,"roche_n"
"2021-06-04","15_64",15,64,"midlands",7,44,"roche_n"
"2021-06-07","15_64",15,64,"midlands",34,228,"roche_n"
"2021-06-11","15_64",15,64,"midlands",0,2,"roche_n"
"2021-06-14","15_64",15,64,"midlands",33,236,"roche_n"
"2021-06-17","15_64",15,64,"midlands",1,4,"roche_n"
"2021-06-18","15_64",15,64,"midlands",2,12,"roche_n"
"2021-06-21","15_64",15,64,"midlands",35,222,"roche_n"
"2021-06-24","15_64",15,64,"midlands",1,7,"roche_n"
"2021-06-25","15_64",15,64,"midlands",2,3,"roche_n"
"2021-06-26","15_64",15,64,"midlands",31,129,"roche_n"
"2021-06-27","15_64",15,64,"midlands",0,3,"roche_n"
"2021-06-28","15_64",15,64,"midlands",25,113,"roche_n"
"2021-07-02","15_64",15,64,"midlands",32,231,"roche_n"
"2021-07-07","15_64",15,64,"midlands",40,211,"roche_n"
"2021-07-14","15_64",15,64,"midlands",38,237,"roche_n"
"2021-07-15","15_64",15,64,"midlands",1,8,"roche_n"
"2021-07-16","15_64",15,64,"midlands",0,4,"roche_n"
"2021-07-22","15_64",15,64,"midlands",1,26,"roche_n"
"2021-07-23","15_64",15,64,"midlands",0,5,"roche_n"
"2021-07-26","15_64",15,64,"midlands",37,220,"roche_n"
"2021-07-29","15_64",15,64,"midlands",2,9,"roche_n"
"2021-07-30","15_64",15,64,"midlands",43,241,"roche_n"
"2021-08-04","15_64",15,64,"midlands",37,217,"roche_n"
"2021-08-05","15_64",15,64,"midlands",0,1,"roche_n"
"2021-08-06","15_64",15,64,"midlands",8,35,"roche_n"
"2021-08-12","15_64",15,64,"midlands",0,1,"roche_n"
"2021-08-13","15_64",15,64,"midlands",46,223,"roche_n"
"2021-08-16","15_64",15,64,"midlands",2,15,"roche_n"
"2021-08-18","15_64",15,64,"midlands",44,224,"roche_n"
"2021-08-19","15_64",15,64,"midlands",1,3,"roche_n"
"2021-08-20","15_64",15,64,"midlands",1,5,"roche_n"
"2021-08-26","15_64",15,64,"midlands",0,1,"roche_n"
"2021-08-27","15_64",15,64,"midlands",54,260,"roche_n"
"2021-08-30","15_64",15,64,"midlands",0,1,"roche_n"
"2021-09-02","15_64",15,64,"midlands",0,1,"roche_n"
"2021-09-03","15_64",15,64,"midlands",6,54,"roche_n"
"2021-09-10","15_64",15,64,"midlands",0,2,"roche_n"
"2021-09-13","15_64",15,64,"midlands",48,227,"roche_n"
"2021-09-16","15_64",15,64,"midlands",2,7,"roche_n"
"2021-09-17","15_64",15,64,"midlands",0,1,"roche_n"
"2021-09-20","15_64",15,64,"midlands",49,227,"roche_n"
"2021-09-24","15_64",15,64,"midlands",0,1,"roche_n"
"2021-09-28","15_64",15,64,"midlands",70,259,"roche_n"
"2021-09-30","15_64",15,64,"midlands",0,2,"roche_n"
"2021-10-01","15_64",15,64,"midlands",2,8,"roche_n"
"2021-10-04","15_64",15,64,"midlands",52,234,"roche_n"
"2021-10-08","15_64",15,64,"midlands",0,10,"roche_n"
"2021-10-10","15_64",15,64,"midlands",11,62,"roche_n"
"2021-10-11","15_64",15,64,"midlands",30,125,"roche_n"
"2021-10-15","15_64",15,64,"midlands",7,51,"roche_n"
"2021-10-17","15_64",15,64,"midlands",0,1,"roche_n"
"2021-10-18","15_64",15,64,"midlands",23,108,"roche_n"
"2021-10-19","15_64",15,64,"midlands",10,62,"roche_n"
"2021-10-20","15_64",15,64,"midlands",22,100,"roche_n"
"2021-10-21","15_64",15,64,"midlands",25,125,"roche_n"
"2021-10-22","15_64",15,64,"midlands",1,10,"roche_n"
"2021-10-27","15_64",15,64,"midlands",1,4,"roche_n"
"2021-10-28","15_64",15,64,"midlands",0,2,"roche_n"
"2021-10-29","15_64",15,64,"midlands",5,23,"roche_n"
"2021-11-01","15_64",15,64,"midlands",23,103,"roche_n"
"2021-11-03","15_64",15,64,"midlands",0,6,"roche_n"
"2021-11-05","15_64",15,64,"midlands",25,109,"roche_n"
"2021-11-08","15_64",15,64,"midlands",26,99,"roche_n"
"2021-11-10","15_64",15,64,"midlands",0,2,"roche_n"
"2021-11-11","15_64",15,64,"midlands",3,7,"roche_n"
"2021-11-12","15_64",15,64,"midlands",76,264,"roche_n"
"2021-11-16","15_64",15,64,"midlands",0,2,"roche_n"
"2021-11-17","15_64",15,64,"midlands",63,246,"roche_n"
"2021-11-18","15_64",15,64,"midlands",2,3,"roche_n"
"2021-11-25","15_64",15,64,"midlands",1,1,"roche_n"
"2021-11-26","15_64",15,64,"midlands",42,134,"roche_n"
"2021-11-28","15_64",15,64,"midlands",22,121,"roche_n"
"2021-12-03","15_64",15,64,"midlands",3,15,"roche_n"
"2021-12-06","15_64",15,64,"midlands",64,232,"roche_n"
"2021-12-07","15_64",15,64,"midlands",1,1,"roche_n"
"2021-12-08","15_64",15,64,"midlands",85,245,"roche_n"
"2021-12-09","15_64",15,64,"midlands",4,8,"roche_n"
"2021-12-10","15_64",15,64,"midlands",0,8,"roche_n"
"2021-12-15","15_64",15,64,"midlands",30,105,"roche_n"
"2021-12-16","15_64",15,64,"midlands",0,1,"roche_n"
"2021-12-17","15_64",15,64,"midlands",3,7,"roche_n"
"2021-12-23","15_64",15,64,"midlands",0,3,"roche_n"
"2021-12-24","15_64",15,64,"midlands",3,4,"roche_n"
"2021-12-30","15_64",15,64,"midlands",2,9,"roche_n"
"2021-12-31","15_64",15,64,"midlands",0,3,"roche_n"
"2022-01-04","15_64",15,64,"midlands",67,217,"roche_n"
"2022-01-05","15_64",15,64,"midlands",45,110,"roche_n"
"2022-01-06","15_64",15,64,"midlands",1,7,"roche_n"
"2022-01-10","15_64",15,64,"midlands",29,100,"roche_n"
"2022-01-11","15_64",15,64,"midlands",0,1,"roche_n"
"2022-01-13","15_64",15,64,"midlands",83,233,"roche_n"
"2022-01-14","15_64",15,64,"midlands",1,2,"roche_n"
"2022-01-20","15_64",15,64,"midlands",3,7,"roche_n"
"2022-01-24","15_64",15,64,"midlands",93,240,"roche_n"
"2022-01-27","15_64",15,64,"midlands",8,15,"roche_n"
"2022-01-28","15_64",15,64,"midlands",114,231,"roche_n"
"2022-02-02","15_64",15,64,"midlands",0,1,"roche_n"
"2022-02-03","15_64",15,64,"midlands",1,1,"roche_n"
"2022-02-04","15_64",15,64,"midlands",95,215,"roche_n"
"2022-02-10","15_64",15,64,"midlands",1,1,"roche_n"
"2022-02-11","15_64",15,64,"midlands",2,2,"roche_n"
"2022-02-14","15_64",15,64,"midlands",100,225,"roche_n"
"2022-02-19","15_64",15,64,"midlands",51,97,"roche_n"
"2022-02-20","15_64",15,64,"midlands",49,102,"roche_n"
"2022-02-24","15_64",15,64,"midlands",2,3,"roche_n"
"2020-11-26","15_64",15,64,"north_east_and_yorkshire",29,228,"roche_n"
"2020-12-02","15_64",15,64,"north_east_and_yorkshire",26,225,"roche_n"
"2020-12-10","15_64",15,64,"north_east_and_yorkshire",15,212,"roche_n"
"2020-12-11","15_64",15,64,"north_east_and_yorkshire",0,8,"roche_n"
"2020-12-16","15_64",15,64,"north_east_and_yorkshire",16,171,"roche_n"
"2020-12-31","15_64",15,64,"north_east_and_yorkshire",37,237,"roche_n"
"2021-01-07","15_64",15,64,"north_east_and_yorkshire",34,229,"roche_n"
"2021-01-08","15_64",15,64,"north_east_and_yorkshire",1,1,"roche_n"
"2021-01-14","15_64",15,64,"north_east_and_yorkshire",29,206,"roche_n"
"2021-01-21","15_64",15,64,"north_east_and_yorkshire",29,237,"roche_n"
"2021-01-28","15_64",15,64,"north_east_and_yorkshire",34,223,"roche_n"
"2021-01-29","15_64",15,64,"north_east_and_yorkshire",0,1,"roche_n"
"2021-02-05","15_64",15,64,"north_east_and_yorkshire",43,223,"roche_n"
"2021-02-11","15_64",15,64,"north_east_and_yorkshire",0,4,"roche_n"
"2021-02-12","15_64",15,64,"north_east_and_yorkshire",36,219,"roche_n"
"2021-02-18","15_64",15,64,"north_east_and_yorkshire",46,224,"roche_n"
"2021-02-26","15_64",15,64,"north_east_and_yorkshire",42,224,"roche_n"
"2021-03-05","15_64",15,64,"north_east_and_yorkshire",40,211,"roche_n"
"2021-03-12","15_64",15,64,"north_east_and_yorkshire",40,226,"roche_n"
"2021-03-19","15_64",15,64,"north_east_and_yorkshire",43,219,"roche_n"
"2021-03-26","15_64",15,64,"north_east_and_yorkshire",38,218,"roche_n"
"2021-04-01","15_64",15,64,"north_east_and_yorkshire",0,1,"roche_n"
"2021-04-08","15_64",15,64,"north_east_and_yorkshire",28,212,"roche_n"
"2021-04-09","15_64",15,64,"north_east_and_yorkshire",33,230,"roche_n"
"2021-04-15","15_64",15,64,"north_east_and_yorkshire",40,210,"roche_n"
"2021-04-22","15_64",15,64,"north_east_and_yorkshire",1,6,"roche_n"
"2021-04-23","15_64",15,64,"north_east_and_yorkshire",48,218,"roche_n"
"2021-04-30","15_64",15,64,"north_east_and_yorkshire",31,214,"roche_n"
"2021-05-06","15_64",15,64,"north_east_and_yorkshire",37,217,"roche_n"
"2021-05-13","15_64",15,64,"north_east_and_yorkshire",1,3,"roche_n"
"2021-05-14","15_64",15,64,"north_east_and_yorkshire",39,220,"roche_n"
"2021-05-21","15_64",15,64,"north_east_and_yorkshire",39,210,"roche_n"
"2021-05-28","15_64",15,64,"north_east_and_yorkshire",33,194,"roche_n"
"2021-06-03","15_64",15,64,"north_east_and_yorkshire",34,211,"roche_n"
"2021-06-10","15_64",15,64,"north_east_and_yorkshire",29,211,"roche_n"
"2021-06-11","15_64",15,64,"north_east_and_yorkshire",1,7,"roche_n"
"2021-06-17","15_64",15,64,"north_east_and_yorkshire",28,209,"roche_n"
"2021-06-24","15_64",15,64,"north_east_and_yorkshire",26,201,"roche_n"
"2021-07-01","15_64",15,64,"north_east_and_yorkshire",24,221,"roche_n"
"2021-07-09","15_64",15,64,"north_east_and_yorkshire",34,213,"roche_n"
"2021-07-16","15_64",15,64,"north_east_and_yorkshire",44,214,"roche_n"
"2021-07-22","15_64",15,64,"north_east_and_yorkshire",39,209,"roche_n"
"2021-07-23","15_64",15,64,"north_east_and_yorkshire",0,2,"roche_n"
"2021-07-30","15_64",15,64,"north_east_and_yorkshire",40,211,"roche_n"
"2021-08-05","15_64",15,64,"north_east_and_yorkshire",54,218,"roche_n"
"2021-08-12","15_64",15,64,"north_east_and_yorkshire",1,1,"roche_n"
"2021-08-13","15_64",15,64,"north_east_and_yorkshire",41,208,"roche_n"
"2021-08-19","15_64",15,64,"north_east_and_yorkshire",42,219,"roche_n"
